Name	Score	Activity
NCGC00260815	0.031358048	0
NCGC00357289	0.190170507	0
NCGC00357072	0.958808649	1
NCGC00261080	0.015959446	0
NCGC00356982	0.3845396	0
NCGC00357142	0.04794028	0
NCGC00357211	0.004919904	0
NCGC00261944	0.42680883	0
NCGC00261005	0.334006772	0
NCGC00357288	0.991006727	1
NCGC00357054	0.18310839	0
NCGC00357023	0.035220568	0
NCGC00356996	0.002672937	0
NCGC00357180	0.760633521	1
NCGC00357150	0.02071463	0
NCGC00261058	0.870726348	1
NCGC00357183	0.091618389	0
NCGC00261718	0.112254913	0
NCGC00261565	0.726779905	1
NCGC00356945	0.007966331	0
NCGC00357258	0.057134051	0
NCGC00261933	0.140396941	0
NCGC00261398	0.006545918	0
NCGC00261057	0.347372656	0
NCGC00357031	0.096432426	0
NCGC00356955	0.067671207	0
NCGC00261076	0.128518191	0
NCGC00261189	0.563368346	0
NCGC00261340	0.915785026	1
NCGC00357274	0.025863533	0
NCGC00357228	0.153413855	0
NCGC00357020	0.337482392	0
NCGC00357279	0.0067821	0
NCGC00261101	0.468819683	0
NCGC00261079	0.28751823	0
NCGC00357087	0.076293096	0
NCGC00356995	0.083757164	0
NCGC00261381	0.948956648	1
NCGC00357234	0.872601173	1
NCGC00261802	0.92797961	1
NCGC00260693	0.007839827	0
NCGC00261693	0.024363866	0
NCGC00261110	0.728902726	1
NCGC00261153	0.001819734	0
NCGC00357286	0.413578947	0
NCGC00260798	0.009784893	0
NCGC00357068	0.018754925	0
NCGC00260957	0.223748391	0
NCGC00357010	0.059493097	0
NCGC00357263	0.786208382	1
NCGC00357058	0.206916949	0
NCGC00357268	0.578806202	0
NCGC00357066	0.048183034	0
NCGC00261503	0.328759973	0
NCGC00261641	0.062028439	0
NCGC00261441	0.01173932	0
NCGC00357115	0.015088794	0
NCGC00357202	0.016341473	0
NCGC00357122	0.757260757	1
NCGC00261165	0.003483667	0
NCGC00260993	0.317469005	0
NCGC00261475	0.800155186	1
NCGC00261161	0.05292597	0
NCGC00261679	0.976866631	1
NCGC00357121	0.542399388	0
NCGC00261861	0.661268524	0
NCGC00261215	0.022236887	0
NCGC00260871	0.64438487	1
NCGC00357166	0.022738962	0
NCGC00357210	0.094432354	0
NCGC00260691	0.122102916	0
NCGC00357064	0.224496979	0
NCGC00260743	0.008248293	0
NCGC00261782	0.889507716	1
NCGC00261260	0.820389838	1
NCGC00356993	0.627418267	0
NCGC00357046	0.187215028	0
NCGC00357206	0.094871589	0
NCGC00357073	0.025790917	0
NCGC00260823	0.025255248	0
NCGC00260698	0.203679618	0
NCGC00261013	0.323227082	0
NCGC00261426	0.949370697	1
NCGC00357216	0.075153851	0
NCGC00261672	0.582361022	0
NCGC00357021	0.006988158	0
NCGC00357168	0.006659826	0
NCGC00261060	0.002561717	0
NCGC00260852	0.902183789	1
NCGC00357033	0.011423937	0
NCGC00357008	0.230999011	0
NCGC00357269	0.027292621	0
NCGC00261003	0.011494363	0
NCGC00261384	0.900668351	1
NCGC00261177	0.028267047	0
NCGC00260831	0.948866827	1
NCGC00261169	0.248827862	0
NCGC00357096	0.754973319	1
NCGC00261286	0.984145573	1
NCGC00261657	0.070792358	0
NCGC00357248	0.096973055	0
NCGC00357280	0.779257669	1
NCGC00261133	0.732863652	1
NCGC00260846	0.916722503	1
NCGC00357055	0.176005555	0
NCGC00357169	0.07774028	0
NCGC00261554	0.934662172	1
NCGC00356953	0.67536778	0
NCGC00260703	0.009392985	0
NCGC00357159	0.007979332	0
NCGC00261123	0.739366791	1
NCGC00357198	0.007456356	0
NCGC00356971	0.018374057	0
NCGC00261129	0.006820958	0
NCGC00261297	0.868321084	1
NCGC00356968	0.102882322	0
NCGC00261028	0.457779619	0
NCGC00356941	0.022015427	0
NCGC00357108	0.027273439	0
NCGC00357094	0.313054084	0
NCGC00261480	0.463041329	0
NCGC00357146	0.264447557	0
NCGC00357067	0.029397104	0
NCGC00357124	0.013652691	0
NCGC00357063	0.023730851	0
NCGC00261639	0.004438647	0
NCGC00261833	0.639942314	0
NCGC00356988	0.943053097	1
NCGC00357257	0.063625855	0
NCGC00357244	0.092275443	0
NCGC00356947	0.009492751	0
NCGC00357149	0.002001645	0
NCGC00261150	0.433025068	0
NCGC00356960	0.004776001	0
NCGC00357110	0.95886421	1
NCGC00357071	0.01121465	0
NCGC00260910	0.727572253	1
NCGC00261166	0.855270143	1
NCGC00357161	0.263664914	0
NCGC00261119	0.934616434	1
NCGC00357285	0.447882214	0
NCGC00260858	0.749000874	1
NCGC00357052	0.318794984	0
NCGC00260811	0.146683687	0
NCGC00357157	0.064796083	0
NCGC00260757	0.028910507	0
NCGC00357201	0.59857516	0
NCGC00261856	0.5097185	0
NCGC00261813	0.788176599	1
NCGC00261853	0.880082602	1
NCGC00357030	0.00151475	0
NCGC00357151	0.551384409	0
NCGC00357114	0.102887461	0
NCGC00357226	0.293951052	0
NCGC00357185	0.078975068	0
NCGC00260789	0.523278368	0
NCGC00260890	0.53521168	0
NCGC00261254	0.059030525	0
NCGC00357223	0.457815784	0
NCGC00357179	0.031366139	0
NCGC00357283	0.044745998	0
NCGC00260940	0.962017317	1
NCGC00357224	0.66958098	1
NCGC00357123	0.001336919	0
NCGC00357141	0.176340362	0
NCGC00260875	0.222463485	0
NCGC00261327	0.169392462	0
NCGC00261619	0.925150391	1
NCGC00356946	0.326290598	0
NCGC00357134	0.869720078	1
NCGC00357199	0.361376753	0
NCGC00260990	0.883449785	1
NCGC00357246	0.446844848	0
NCGC00261071	0.922405059	1
NCGC00357212	0.229721248	0
NCGC00261108	0.437516493	0
NCGC00357084	0.015204298	0
NCGC00356981	0.062742731	0
NCGC00261261	0.059925087	0
NCGC00261085	0.008694341	0
NCGC00356989	0.569611186	0
NCGC00261947	0.007938616	0
NCGC00357196	0.922423579	1
NCGC00261141	0.267924625	0
NCGC00261643	0.632601561	0
NCGC00357045	0.7733912	1
NCGC00357225	0.091477376	0
NCGC00261915	0.929732547	1
NCGC00261380	0.350125697	0
NCGC00356957	0.821281698	1
NCGC00261313	0.003367721	0
NCGC00356949	0.993008606	1
NCGC00357213	0.036718394	0
NCGC00357105	0.044662037	0
NCGC00357100	0.014069948	0
NCGC00357249	0.983387534	1
NCGC00261147	0.011566273	0
NCGC00260840	0.018125245	0
NCGC00357004	0.028379207	0
NCGC00261744	0.026228142	0
NCGC00261178	0.931214572	1
NCGC00357137	0.037351897	0
NCGC00356987	0.274821047	0
NCGC00261424	0.249494223	0
NCGC00260850	0.871207134	1
NCGC00357194	0.029530085	0
NCGC00261624	0.161253683	0
NCGC00260731	0.880143549	1
NCGC00357266	0.075172417	0
NCGC00357109	0.992045101	1
NCGC00261816	0.213631716	0
NCGC00357162	0.022611737	0
NCGC00261446	0.877127178	1
NCGC00357243	0.72375881	1
NCGC00357017	0.360839651	0
NCGC00260876	0.15016675	0
NCGC00261939	0.46394879	0
NCGC00261926	0.794156788	1
NCGC00356969	0.030721511	0
NCGC00261349	0.837039887	1
NCGC00261579	0.756062535	1
NCGC00357001	0.627623107	0
NCGC00357208	0.128958191	0
NCGC00261007	0.010042287	0
NCGC00356962	0.007843564	0
NCGC00260948	0.007429584	0
NCGC00261958	0.15589697	0
NCGC00260982	0.117176668	0
NCGC00261597	0.147382598	0
NCGC00261026	0.858298923	1
NCGC00261764	0.916565103	1
NCGC00357091	0.85476092	1
NCGC00357175	0.881134219	1
NCGC00357135	0.079235842	0
NCGC00261903	0.947615162	1
NCGC00261018	0.048850698	0
NCGC00357218	0.463876562	0
NCGC00357275	0.827432113	1
NCGC00357043	0.007879143	0
NCGC00261201	0.017168643	0
NCGC00356997	0.023863144	0
NCGC00356956	0.121941599	0
NCGC00356992	0.07567916	0
NCGC00261804	0.918404123	1
NCGC00261948	0.676795818	1
NCGC00261470	0.19816012	0
NCGC00357273	0.95375124	1
NCGC00261399	0.822881687	1
NCGC00357086	0.022869089	0
NCGC00260867	0.010085313	0
NCGC00261842	0.439101417	0
NCGC00357156	0.39219742	0
NCGC00357077	0.09322749	0
NCGC00357048	0.009711636	0
NCGC00356991	0.459556801	0
NCGC00357158	0.099105496	0
NCGC00260866	0.902327319	1
NCGC00357247	0.087586001	0
NCGC00357148	0.987566571	1
NCGC00261593	0.287436752	0
NCGC00356939	0.210911443	0
NCGC00260834	0.006576453	0
NCGC00357035	0.019646798	0
NCGC00261713	0.972982663	1
NCGC00261146	0.034790373	0
NCGC00357041	0.005890378	0
NCGC00261389	0.248145804	0
NCGC00357027	0.035064965	0
NCGC00356963	0.014805825	0
NCGC00261343	0.328548075	0
NCGC00357139	0.11748275	0
NCGC00356943	0.131752131	0
NCGC00261941	0.944946285	1
NCGC00261506	0.946929246	1
NCGC00357164	0.00389095	0
NCGC00357019	0.321993582	0
NCGC00356990	0.56579244	0
NCGC00357028	0.919108273	1
NCGC00261423	0.565845751	0
NCGC00261916	0.889288704	1
NCGC00357034	0.002308818	0
NCGC00260979	0.535605928	0
NCGC00261900	0.259952003	0
NCGC00357080	0.009447503	0
NCGC00261420	0.413539738	0
NCGC00357126	0.860493154	1
NCGC00261913	0.023229202	0
NCGC00356958	0.799541315	1
NCGC00357070	0.014984707	0
NCGC00260775	0.292397938	0
NCGC00357154	0.699947439	1
NCGC00357253	0.019501664	0
NCGC00356999	0.200186316	0
NCGC00357104	0.170060269	0
NCGC00357239	0.007264069	0
NCGC00261474	0.808939319	1
NCGC00261160	0.944325222	1
NCGC00357078	0.287971439	0
NCGC00357075	0.171326097	0
NCGC00356967	0.205505161	0
NCGC00357254	0.011003843	0
NCGC00357186	0.00295468	0
NCGC00261487	0.140051806	0
NCGC00357092	0.007946684	0
NCGC00357256	0.039692932	0
NCGC00357113	0.072010391	0
NCGC00357222	0.011797731	0
NCGC00357282	0.343886188	0
NCGC00261838	0.326203164	0
NCGC00261949	0.012414661	0
NCGC00357042	0.003494916	0
NCGC00357204	0.013449254	0
NCGC00357200	0.097618036	0
NCGC00261882	0.773184548	1
NCGC00261877	0.555316309	0
NCGC00261598	0.029254805	0
NCGC00357155	0.662357989	1
NCGC00357125	0.008494311	0
NCGC00357245	0.013856199	0
NCGC00260892	0.365383505	0
NCGC00260707	0.157764903	0
NCGC00357136	0.051943802	0
NCGC00357050	0.006530933	0
NCGC00261691	0.082008957	0
NCGC00357184	0.036240807	0
NCGC00357082	0.794899199	1
NCGC00261049	0.095447927	0
NCGC00261860	0.53067665	0
NCGC00261776	0.976834654	1
NCGC00261367	0.088925232	0
NCGC00357170	0.021672735	0
NCGC00357232	0.07912109	0
NCGC00357221	0.907692578	1
NCGC00356978	0.156074697	0
NCGC00261510	0.607464311	0
NCGC00261717	0.018480313	0
NCGC00357069	0.008319645	0
NCGC00261545	0.736288912	1
NCGC00357193	0.016360486	0
NCGC00261738	0.731434815	1
NCGC00356964	0.094881949	0
NCGC00261352	0.836816142	1
NCGC00357013	0.95004969	1
NCGC00261130	0.788696642	1
NCGC00357236	0.850865613	1
NCGC00357098	0.440698995	0
NCGC00261332	0.966199348	1
NCGC00356974	0.009937933	0
NCGC00357120	0.025831323	0
NCGC00357129	0.037197026	0
NCGC00261682	0.825938854	1
NCGC00261270	0.708192168	1
NCGC00260881	0.008484638	0
NCGC00261739	0.335792524	0
NCGC00261009	0.843333122	1
NCGC00261910	0.92735032	1
NCGC00261025	0.010661716	0
NCGC00357238	0.498353574	0
NCGC00261170	0.666869739	0
NCGC00261081	0.773154938	1
NCGC00357117	0.961835304	1
NCGC00261620	0.959602186	1
NCGC00357203	0.119683229	0
NCGC00261382	0.503028826	0
NCGC00261390	0.053194191	0
NCGC00261914	0.346334946	0
NCGC00357131	0.038305006	0
NCGC00261921	0.089340862	0
NCGC00261730	0.272749727	0
NCGC00357029	0.715126009	1
NCGC00261019	0.015369311	0
NCGC00261649	0.011966751	0
NCGC00357119	0.084144692	0
NCGC00260790	0.647346303	1
NCGC00357099	0.128958191	0
NCGC00356940	0.765665515	1
