SampleID	Score	Activity
NCGC00261013	0.0802	0
NCGC00357156	0.0640	0
NCGC00357039	0.0267	0
NCGC00357038	0.2580	0
NCGC00357119	0.0297	0
NCGC00357151	0.1227	0
NCGC00260940	0.1256	0
NCGC00260947	0.1441	0
NCGC00260948	0.1519	0
NCGC00261085	0.2939	0
NCGC00357109	0.3839	0
NCGC00357108	0.0787	0
NCGC00261080	0.2545	0
NCGC00261081	0.1505	0
NCGC00357103	0.1330	0
NCGC00357102	0.0251	0
NCGC00357101	0.0365	0
NCGC00357100	0.0255	0
NCGC00357107	0.0456	0
NCGC00357106	0.0230	0
NCGC00357105	0.0341	0
NCGC00357104	0.1005	0
NCGC00260790	0.1225	0
NCGC00260795	0.1351	0
NCGC00357158	0.0277	0
NCGC00260798	0.0736	0
NCGC00261941	0.1004	0
NCGC00357088	0.0407	0
NCGC00357089	0.3360	0
NCGC00261944	0.1784	0
NCGC00261947	0.1363	0
NCGC00357082	0.0530	0
NCGC00261948	0.3601	0
NCGC00357080	0.0433	0
NCGC00261133	0.0994	0
NCGC00357086	0.0241	0
NCGC00357087	0.0676	0
NCGC00357084	0.2058	0
NCGC00357085	0.1089	0
NCGC00260708	0.0371	0
NCGC00260703	0.0665	0
NCGC00260706	0.3900	0
NCGC00260707	0.0875	0
NCGC00356959	0.0416	0
NCGC00356958	0.0715	0
NCGC00356953	0.2610	0
NCGC00356952	0.0641	0
NCGC00356951	0.0304	0
NCGC00356950	0.0516	0
NCGC00356957	0.0839	0
NCGC00356956	0.0911	0
NCGC00356955	0.0893	0
NCGC00356954	0.0446	0
NCGC00357257	0.0599	0
NCGC00261838	0.0622	0
NCGC00357259	0.3285	0
NCGC00357258	0.0456	0
NCGC00261835	0.0758	0
NCGC00357256	0.0365	0
NCGC00357255	0.0618	0
NCGC00357254	0.0399	0
NCGC00357253	0.1047	0
NCGC00357252	0.0778	0
NCGC00261833	0.3208	0
NCGC00357250	0.0870	0
NCGC00261426	0.3360	0
NCGC00261935	0.0425	0
NCGC00261424	0.5703	1
NCGC00261423	0.3221	0
NCGC00261420	0.0928	0
NCGC00261933	0.1159	0
NCGC00261545	0.3437	0
NCGC00261544	0.2958	0
NCGC00261541	0.0622	0
NCGC00261939	0.0603	0
NCGC00261542	0.1382	0
NCGC00357251	0.3028	0
NCGC00261261	0.3110	0
NCGC00357110	0.0729	0
NCGC00357111	0.1545	0
NCGC00261682	0.1345	0
NCGC00261683	0.3810	0
NCGC00260840	0.3006	0
NCGC00261686	0.0458	0
NCGC00260846	0.0721	0
NCGC00357114	0.0798	0
NCGC00261332	0.1074	0
NCGC00261333	0.3371	0
NCGC00261330	0.0526	0
NCGC00261336	0.0563	0
NCGC00357117	0.1078	0
NCGC00261053	0.0476	0
NCGC00261052	0.3233	0
NCGC00357170	0.0549	0
NCGC00261119	0.0669	0
NCGC00261057	0.3043	0
NCGC00357177	0.1263	0
NCGC00357174	0.0348	0
NCGC00357175	0.3930	0
NCGC00261113	0.0717	0
NCGC00261110	0.3030	0
NCGC00261058	0.3386	0
NCGC00261611	0.1042	0
NCGC00357230	0.3458	0
NCGC00261619	0.1508	0
NCGC00261752	0.3563	0
NCGC00261201	0.2791	0
NCGC00356986	0.0461	0
NCGC00357127	0.0320	0
NCGC00357126	0.0647	0
NCGC00357129	0.0474	0
NCGC00356997	0.0612	0
NCGC00260990	0.3422	0
NCGC00260993	0.0905	0
NCGC00357048	0.0541	0
NCGC00357079	0.0351	0
NCGC00357078	0.0413	0
NCGC00357073	0.0531	0
NCGC00357072	0.3110	0
NCGC00357071	0.0295	0
NCGC00357070	0.0161	0
NCGC00357077	0.3682	0
NCGC00357076	0.0202	0
NCGC00357075	0.0389	0
NCGC00357074	0.0520	0
NCGC00261451	0.3255	0
NCGC00357213	0.1197	0
NCGC00357212	0.1172	0
NCGC00261873	0.3246	0
NCGC00357210	0.0419	0
NCGC00357217	0.0492	0
NCGC00357216	0.0517	0
NCGC00261877	0.0819	0
NCGC00357214	0.0454	0
NCGC00357219	0.7825	1
NCGC00357218	0.6330	1
NCGC00261503	0.0792	0
NCGC00261507	0.3128	0
NCGC00261506	0.3612	0
NCGC00261662	0.1272	0
NCGC00260757	0.0370	0
NCGC00357289	0.7831	1
NCGC00260751	0.0356	0
NCGC00260696	0.0693	0
NCGC00357281	0.1139	0
NCGC00357282	0.0754	0
NCGC00357283	0.0391	0
NCGC00260692	0.0288	0
NCGC00260693	0.0770	0
NCGC00357286	0.0517	0
NCGC00260691	0.1098	0
NCGC00261480	0.2817	0
NCGC00261487	0.3045	0
NCGC00260881	0.0419	0
NCGC00260889	0.0852	0
NCGC00261804	0.1129	0
NCGC00261802	0.3514	0
NCGC00261475	0.1384	0
NCGC00261474	0.2976	0
NCGC00261808	0.0883	0
NCGC00261470	0.1457	0
NCGC00261473	0.0826	0
NCGC00261577	0.3180	0
NCGC00261578	0.0334	0
NCGC00261579	0.3002	0
NCGC00261254	0.3807	0
NCGC00261398	0.3226	0
NCGC00261399	0.3332	0
NCGC00261395	0.3345	0
NCGC00261390	0.0564	0
NCGC00357162	0.0737	0
NCGC00261392	0.0876	0
NCGC00260834	0.3142	0
NCGC00260833	0.1147	0
NCGC00260830	0.1009	0
NCGC00260831	0.3153	0
NCGC00261657	0.0224	0
NCGC00261713	0.3485	0
NCGC00261716	0.1107	0
NCGC00261717	0.1144	0
NCGC00261718	0.0327	0
NCGC00357002	0.2386	0
NCGC00357003	0.0501	0
NCGC00261028	0.2776	0
NCGC00357001	0.2811	0
NCGC00357006	0.0392	0
NCGC00357007	0.0618	0
NCGC00357004	0.0633	0
NCGC00357005	0.0733	0
NCGC00357008	0.0293	0
NCGC00357009	0.0421	0
NCGC00261026	0.3344	0
NCGC00261025	0.2945	0
NCGC00260957	0.3253	0
NCGC00356943	0.0890	0
NCGC00357200	0.0417	0
NCGC00357136	0.0418	0
NCGC00357137	0.0383	0
NCGC00357134	0.1408	0
NCGC00357135	0.2261	0
NCGC00357132	0.3794	0
NCGC00357133	0.0367	0
NCGC00357130	0.0416	0
NCGC00357131	0.0219	0
NCGC00261624	0.0608	0
NCGC00261627	0.0732	0
NCGC00261620	0.0916	0
NCGC00261153	0.1013	0
NCGC00261150	0.0643	0
NCGC00357139	0.0421	0
NCGC00357000	0.0582	0
NCGC00357095	0.2783	0
NCGC00357094	0.0874	0
NCGC00357097	0.0427	0
NCGC00357096	0.0566	0
NCGC00357091	0.0576	0
NCGC00357090	0.0348	0
NCGC00357093	0.0530	0
NCGC00357092	0.0343	0
NCGC00357099	0.3055	0
NCGC00357098	0.0683	0
NCGC00260713	0.1116	0
NCGC00260716	0.0426	0
NCGC00356966	0.0543	0
NCGC00356967	0.3991	0
NCGC00356964	0.0283	0
NCGC00356965	0.5416	1
NCGC00356962	0.0286	0
NCGC00356963	0.0232	0
NCGC00356960	0.0322	0
NCGC00356961	0.7629	1
NCGC00357019	0.1866	0
NCGC00356968	0.0639	0
NCGC00356974	0.0293	0
NCGC00357015	0.0416	0
NCGC00357268	0.2699	0
NCGC00357269	0.0220	0
NCGC00356988	0.2941	0
NCGC00356989	0.2915	0
NCGC00357014	0.0739	0
NCGC00356984	0.3639	0
NCGC00357263	0.3139	0
NCGC00261842	0.1198	0
NCGC00356987	0.0275	0
NCGC00357266	0.0460	0
NCGC00356981	0.0274	0
NCGC00356982	0.0881	0
NCGC00356983	0.0866	0
NCGC00261926	0.3615	0
NCGC00261924	0.0923	0
NCGC00261921	0.3239	0
NCGC00357172	0.0320	0
NCGC00357173	0.0520	0
NCGC00357171	0.0444	0
NCGC00357245	0.0208	0
NCGC00260876	0.0270	0
NCGC00357176	0.0723	0
NCGC00260875	0.1022	0
NCGC00261691	0.3170	0
NCGC00261693	0.1092	0
NCGC00260871	0.0960	0
NCGC00261286	0.0686	0
NCGC00261787	0.0789	0
NCGC00261327	0.0980	0
NCGC00357280	0.1257	0
NCGC00261321	0.1169	0
NCGC00261289	0.0540	0
NCGC00261446	0.1140	0
NCGC00261440	0.0383	0
NCGC00261441	0.3146	0
NCGC00357169	0.0322	0
NCGC00357207	0.0684	0
NCGC00357178	0.2982	0
NCGC00357168	0.0302	0
NCGC00357179	0.0343	0
NCGC00261101	0.2997	0
NCGC00357041	0.0746	0
NCGC00261260	0.3980	0
NCGC00261108	0.0739	0
NCGC00260911	0.3045	0
NCGC00260910	0.3231	0
NCGC00357166	0.0205	0
NCGC00261192	0.3571	0
NCGC00261190	0.3295	0
NCGC00261663	0.3406	0
NCGC00357163	0.0532	0
NCGC00261744	0.3191	0
NCGC00261215	0.1295	0
NCGC00357273	0.0398	0
NCGC00356998	0.0629	0
NCGC00261161	0.0492	0
NCGC00357190	0.2655	0
NCGC00357191	0.2234	0
NCGC00357193	0.0369	0
NCGC00357194	0.0451	0
NCGC00357195	0.0223	0
NCGC00357196	0.0398	0
NCGC00357197	0.0326	0
NCGC00357198	0.0275	0
NCGC00357199	0.0477	0
NCGC00357206	0.3102	0
NCGC00260962	0.2939	0
NCGC00356993	0.1030	0
NCGC00357278	0.0622	0
NCGC00357046	0.0335	0
NCGC00357047	0.0348	0
NCGC00357044	0.0341	0
NCGC00357045	0.0513	0
NCGC00357042	0.0283	0
NCGC00357043	0.0459	0
NCGC00357040	0.0286	0
NCGC00261069	0.0634	0
NCGC00357165	0.0681	0
NCGC00357164	0.0415	0
NCGC00357167	0.0896	0
NCGC00261065	0.1674	0
NCGC00357161	0.0239	0
NCGC00357160	0.0679	0
NCGC00261060	0.2719	0
NCGC00357049	0.0649	0
NCGC00357285	0.0792	0
NCGC00357228	0.0704	0
NCGC00357229	0.0540	0
NCGC00357226	0.0581	0
NCGC00357227	0.2953	0
NCGC00357224	0.4912	0
NCGC00357225	0.0370	0
NCGC00357222	0.0401	0
NCGC00261910	0.2189	0
NCGC00357220	0.0787	0
NCGC00357223	0.0819	0
NCGC00357221	0.0520	0
NCGC00261155	0.0900	0
NCGC00356939	0.0519	0
NCGC00357138	0.0225	0
NCGC00261495	0.2949	0
NCGC00261817	0.1078	0
NCGC00261816	0.0966	0
NCGC00261813	0.3291	0
NCGC00261364	0.0461	0
NCGC00261367	0.3100	0
NCGC00261404	0.3080	0
NCGC00261406	0.0506	0
NCGC00261565	0.3357	0
NCGC00261563	0.3291	0
NCGC00261568	0.1366	0
NCGC00356992	0.2959	0
NCGC00261389	0.1097	0
NCGC00261384	0.3025	0
NCGC00261382	0.1300	0
NCGC00261381	0.3384	0
NCGC00261380	0.0956	0
NCGC00260826	0.0339	0
NCGC00260821	0.2725	0
NCGC00260823	0.0586	0
NCGC00260822	0.3350	0
NCGC00261704	0.0939	0
NCGC00357154	0.1167	0
NCGC00357155	0.3849	0
NCGC00261037	0.0911	0
NCGC00357157	0.0175	0
NCGC00357150	0.0463	0
NCGC00261030	0.0605	0
NCGC00357152	0.0490	0
NCGC00357153	0.2579	0
NCGC00356938	0.0625	0
NCGC00261130	0.3617	0
NCGC00357159	0.0316	0
NCGC00260802	0.0467	0
NCGC00260921	0.1253	0
NCGC00357121	0.1333	0
NCGC00357120	0.0508	0
NCGC00357123	0.0613	0
NCGC00357122	0.0602	0
NCGC00357125	0.0320	0
NCGC00357124	0.0475	0
NCGC00261639	0.0742	0
NCGC00261638	0.1165	0
NCGC00261141	0.1042	0
NCGC00357128	0.0626	0
NCGC00261142	0.3130	0
NCGC00261633	0.0762	0
NCGC00261147	0.0887	0
NCGC00261146	0.0920	0
NCGC00260728	0.0840	0
NCGC00356971	0.0411	0
NCGC00356970	0.0433	0
NCGC00356973	0.0327	0
NCGC00356972	0.0245	0
NCGC00356975	0.2379	0
NCGC00357018	0.6028	1
NCGC00356977	0.2178	0
NCGC00356976	0.0683	0
NCGC00356979	0.0271	0
NCGC00356978	0.2352	0
NCGC00357017	0.3591	0
NCGC00357016	0.0317	0
NCGC00357011	0.3398	0
NCGC00357010	0.1221	0
NCGC00357013	0.0786	0
NCGC00357012	0.3221	0
NCGC00357275	0.0583	0
NCGC00357274	0.0452	0
NCGC00357277	0.0433	0
NCGC00357276	0.0337	0
NCGC00357271	0.3488	0
NCGC00357270	0.0260	0
NCGC00356999	0.2769	0
NCGC00357272	0.0434	0
NCGC00261853	0.4132	0
NCGC00356996	0.0244	0
NCGC00356995	0.0657	0
NCGC00356994	0.5653	1
NCGC00357279	0.0322	0
NCGC00261856	0.1790	0
NCGC00356991	0.1062	0
NCGC00356990	0.0285	0
NCGC00261913	0.2701	0
NCGC00261529	0.3330	0
NCGC00261916	0.0820	0
NCGC00357031	0.1713	0
NCGC00261914	0.1084	0
NCGC00261915	0.3037	0
NCGC00261018	0.2973	0
NCGC00260869	0.1163	0
NCGC00357051	0.0609	0
NCGC00260867	0.0497	0
NCGC00260866	0.1446	0
NCGC00261290	0.1042	0
NCGC00261293	0.0986	0
NCGC00261294	0.2464	0
NCGC00261297	0.3074	0
NCGC00261352	0.3392	0
NCGC00261598	0.0280	0
NCGC00261597	0.0967	0
NCGC00356969	0.0353	0
NCGC00261593	0.0789	0
NCGC00261170	0.1305	0
NCGC00261176	0.0294	0
NCGC00261177	0.0391	0
NCGC00261178	0.3183	0
NCGC00261272	0.1255	0
NCGC00261270	0.3732	0
NCGC00261189	0.1798	0
NCGC00357141	0.0809	0
NCGC00260815	0.1133	0
NCGC00260817	0.0620	0
NCGC00260811	0.0849	0
NCGC00261183	0.0872	0
NCGC00261672	0.3050	0
NCGC00261049	0.1234	0
NCGC00261679	0.0792	0
NCGC00261776	0.3150	0
NCGC00357024	0.0540	0
NCGC00357025	0.0278	0
NCGC00357027	0.0251	0
NCGC00261008	0.1279	0
NCGC00261009	0.3061	0
NCGC00357022	0.1481	0
NCGC00357023	0.0510	0
NCGC00261005	0.0715	0
NCGC00261007	0.0884	0
NCGC00357028	0.0368	0
NCGC00357029	0.2950	0
NCGC00261003	0.0886	0
NCGC00357183	0.0686	0
NCGC00357182	0.0222	0
NCGC00357181	0.1360	0
NCGC00357180	0.3640	0
NCGC00357187	0.0430	0
NCGC00357186	0.0320	0
NCGC00357185	0.0396	0
NCGC00357184	0.0256	0
NCGC00357189	0.2292	0
NCGC00357188	0.0986	0
NCGC00357118	0.3205	0
NCGC00261812	0.3110	0
NCGC00260972	0.1204	0
NCGC00260979	0.2650	0
NCGC00261079	0.2838	0
NCGC00357050	0.0967	0
NCGC00357053	0.0762	0
NCGC00357052	0.1282	0
NCGC00357055	0.0749	0
NCGC00357054	0.0578	0
NCGC00357057	0.1515	0
NCGC00357056	0.2901	0
NCGC00261071	0.0923	0
NCGC00357058	0.0871	0
NCGC00357112	0.0290	0
NCGC00357113	0.0644	0
NCGC00261075	0.2691	0
NCGC00357115	0.1706	0
NCGC00357116	0.0280	0
NCGC00261076	0.0775	0
NCGC00357239	0.0210	0
NCGC00357238	0.0823	0
NCGC00260782	0.1895	0
NCGC00260785	0.3420	0
NCGC00357231	0.0613	0
NCGC00260789	0.2833	0
NCGC00357233	0.0540	0
NCGC00357232	0.0175	0
NCGC00357235	0.3660	0
NCGC00357234	0.0490	0
NCGC00357237	0.0899	0
NCGC00357236	0.0331	0
NCGC00261840	0.1288	0
NCGC00356985	0.0275	0
NCGC00357260	0.0258	0
NCGC00261958	0.3035	0
NCGC00357261	0.0552	0
NCGC00260775	0.0421	0
NCGC00356980	0.0548	0
NCGC00260770	0.0508	0
NCGC00357267	0.0274	0
NCGC00356948	0.1062	0
NCGC00356949	0.2242	0
NCGC00357264	0.0423	0
NCGC00356940	0.1511	0
NCGC00356941	0.0246	0
NCGC00356942	0.0507	0
NCGC00357265	0.0248	0
NCGC00356944	0.0710	0
NCGC00356945	0.0365	0
NCGC00356946	0.2426	0
NCGC00356947	0.0549	0
NCGC00357059	0.0739	0
NCGC00357248	0.0687	0
NCGC00357249	0.3144	0
NCGC00357244	0.0428	0
NCGC00261782	0.3228	0
NCGC00357246	0.0780	0
NCGC00357247	0.0283	0
NCGC00357240	0.0520	0
NCGC00357241	0.0540	0
NCGC00357242	0.0652	0
NCGC00357243	0.0493	0
NCGC00261820	0.2660	0
NCGC00261826	0.0903	0
NCGC00261824	0.1544	0
NCGC00261825	0.3830	0
NCGC00261828	0.3829	0
NCGC00357211	0.0376	0
NCGC00261554	0.2980	0
NCGC00357215	0.0317	0
NCGC00261238	0.1333	0
NCGC00260850	0.0881	0
NCGC00260852	0.0795	0
NCGC00261738	0.0894	0
NCGC00261739	0.3486	0
NCGC00260858	0.2714	0
NCGC00261737	0.3736	0
NCGC00261732	0.0389	0
NCGC00261730	0.1011	0
NCGC00261304	0.3173	0
NCGC00357147	0.0420	0
NCGC00357146	0.2315	0
NCGC00357145	0.0373	0
NCGC00357144	0.0899	0
NCGC00357143	0.0446	0
NCGC00357142	0.0311	0
NCGC00261129	0.0817	0
NCGC00357140	0.0276	0
NCGC00261126	0.2238	0
NCGC00261653	0.5825	1
NCGC00261123	0.2904	0
NCGC00357149	0.4223	0
NCGC00357148	0.3802	0
NCGC00357262	0.1487	0
NCGC00261602	0.3031	0
NCGC00261601	0.0457	0
NCGC00261607	0.2992	0
