Name	Score	Activity
NCGC00357115	0.026367113	0
NCGC00357202	0.018872835	0
NCGC00357122	0.057386876	0
NCGC00261165	0.250446724	0
NCGC00260993	0.032612626	0
NCGC00261475	0.459862085	0
NCGC00261161	0.152440602	0
NCGC00261679	0.583997454	1
NCGC00357121	0.193331828	0
NCGC00261861	0.090825796	0
NCGC00261215	0.008512085	0
NCGC00260871	0.375694827	0
NCGC00357166	0.024163279	0
NCGC00357210	0.092038193	0
NCGC00260691	0.269464378	0
NCGC00357064	0.039171017	0
NCGC00260743	0.156946205	0
NCGC00261782	0.010953164	0
NCGC00261260	0.081503797	0
NCGC00356993	0.186995733	0
NCGC00357046	0.166502493	0
NCGC00357206	0.075193598	0
NCGC00357073	0.016699244	0
NCGC00260823	0.225126444	0
NCGC00260698	0.04732287	0
NCGC00261013	0.04404664	0
NCGC00261426	0.458323829	0
NCGC00357216	0.01295543	0
NCGC00261672	0.211454338	0
NCGC00357021	0.996684204	1
NCGC00357168	0.006597253	0
NCGC00261060	0.042341957	0
NCGC00260852	0.128067545	0
NCGC00357033	0.029085264	0
NCGC00357008	0.137456759	0
NCGC00357269	0.058359723	0
NCGC00261003	0.06542984	0
NCGC00261384	0.076527353	0
NCGC00261177	0.066749692	0
NCGC00260831	0.221648917	0
NCGC00261169	0.375369626	0
NCGC00357096	0.044409891	0
NCGC00261286	0.438000751	0
NCGC00261657	0.010147656	0
NCGC00357248	0.125248642	0
NCGC00357280	0.734967082	1
NCGC00261133	0.207488416	0
NCGC00260846	0.385997241	0
NCGC00357055	0.258191145	0
NCGC00357169	0.117657741	0
NCGC00261554	0.199144265	0
NCGC00356953	0.013211837	0
NCGC00260703	0.081510262	0
NCGC00357159	0.009331793	0
NCGC00261123	0.099760258	0
NCGC00357198	0.008461632	0
NCGC00356971	0.038772591	0
NCGC00261129	0.005084877	0
NCGC00261297	0.064342837	0
NCGC00356968	0.031899157	0
NCGC00261028	0.381052137	0
NCGC00356941	0.035403726	0
NCGC00357108	0.073814448	0
NCGC00357094	0.096742064	0
NCGC00261480	0.645075777	1
NCGC00357146	0.224456324	0
NCGC00357067	0.241476641	0
NCGC00357124	0.060920318	0
NCGC00357063	0.00514998	0
NCGC00261639	0.21257894	0
NCGC00261833	0.183736873	0
NCGC00356988	0.270844319	0
NCGC00357257	0.02993704	0
NCGC00357244	0.045709313	0
NCGC00356947	0.032553407	0
NCGC00357149	0.996874438	1
NCGC00261150	0.020297447	0
NCGC00356960	0.188125149	0
NCGC00357110	0.022911424	0
NCGC00357071	0.006425449	0
NCGC00260910	0.094681706	0
NCGC00261166	0.080895011	0
NCGC00357161	0.019358685	0
NCGC00261119	0.143067927	0
NCGC00357285	0.019073498	0
NCGC00260858	0.054794875	0
NCGC00357052	0.029034679	0
NCGC00260811	0.059033197	0
NCGC00357157	0.071607396	0
NCGC00260757	0.11156511	0
NCGC00357201	0.94037356	1
NCGC00261856	0.26727251	0
NCGC00261813	0.224618865	0
NCGC00261853	0.094809933	0
NCGC00357030	0.013117686	0
NCGC00357151	0.218383229	0
NCGC00357114	0.131762465	0
NCGC00357226	0.026663992	0
NCGC00357185	0.159410253	0
NCGC00260789	0.291475461	0
NCGC00260890	0.290985527	0
NCGC00261254	0.008068197	0
NCGC00357223	0.204454734	0
NCGC00357179	0.026225093	0
NCGC00357283	0.004931884	0
NCGC00260940	0.018393504	0
NCGC00357224	0.142883677	0
NCGC00357123	0.039517511	0
NCGC00357141	0.109176396	0
NCGC00260875	0.872437986	1
NCGC00261327	0.067745896	0
NCGC00261619	0.218711076	0
NCGC00356946	0.850095581	1
NCGC00357134	0.142886943	0
NCGC00357199	0.322493086	0
NCGC00260990	0.112274253	0
NCGC00357246	0.007874304	0
NCGC00261071	0.078714502	0
NCGC00357212	0.054106205	0
NCGC00261108	0.091989129	0
NCGC00357084	0.025774619	0
NCGC00356981	0.027217838	0
NCGC00261261	0.008439741	0
NCGC00261085	0.091068265	0
NCGC00356989	0.481670678	0
NCGC00261947	0.209667732	0
NCGC00357196	0.169134224	0
NCGC00261141	0.070286863	0
NCGC00261643	0.01651516	0
NCGC00357045	0.283235527	0
NCGC00357225	0.113645574	0
NCGC00261915	0.032143459	0
NCGC00261380	0.0669624	0
NCGC00356957	0.075127222	0
NCGC00261313	0.019412791	0
NCGC00356949	0.093358789	0
NCGC00357213	0.032818139	0
NCGC00357105	0.09627388	0
NCGC00357100	0.141415755	0
NCGC00357249	0.00872842	0
NCGC00261147	0.034873453	0
NCGC00260840	0.011833325	0
NCGC00357004	0.077493769	0
NCGC00261744	0.152193581	0
NCGC00261178	0.087772095	0
NCGC00357137	0.015212921	0
NCGC00356987	0.140372214	0
NCGC00261424	0.961567211	1
NCGC00260850	0.238185006	0
NCGC00357194	0.028022374	0
NCGC00261624	0.217815058	0
NCGC00260731	0.480423182	0
NCGC00357266	0.093528349	0
NCGC00357109	0.017497399	0
NCGC00261816	0.067560885	0
NCGC00357162	0.046301229	0
NCGC00261446	0.480533673	0
NCGC00357243	0.240200674	0
NCGC00357017	0.026750561	0
NCGC00260876	0.052056942	0
NCGC00261939	0.30458538	0
NCGC00261926	0.484621903	0
NCGC00356969	0.01523886	0
NCGC00261349	0.381481093	0
NCGC00261579	0.654654599	1
NCGC00357001	0.080726548	0
NCGC00357208	0.335199262	0
NCGC00261007	0.046278016	0
NCGC00356962	0.161767853	0
NCGC00260948	0.080374852	0
NCGC00261958	0.669431816	1
NCGC00260982	0.015390908	0
NCGC00261597	0.318939138	0
NCGC00261026	0.459869724	0
NCGC00261764	0.046700382	0
NCGC00357091	0.125562389	0
NCGC00357175	0.434991459	0
NCGC00357135	0.078984969	0
NCGC00261903	0.040517351	0
NCGC00261018	0.256479206	0
NCGC00357218	0.025221512	0
NCGC00357275	0.486982349	0
NCGC00357043	0.011441897	0
NCGC00261201	0.483823622	0
NCGC00356997	0.074891621	0
NCGC00356956	0.007357772	0
NCGC00356992	0.071144537	0
NCGC00261804	0.343155263	0
NCGC00261948	0.070401467	0
NCGC00261470	0.181988252	0
NCGC00357273	0.036892223	0
NCGC00261399	0.025938074	0
NCGC00357086	0.002861546	0
NCGC00260867	0.160287211	0
NCGC00261842	0.105721161	0
NCGC00357156	0.052467891	0
NCGC00357077	0.311771848	0
NCGC00357048	0.094161536	0
NCGC00356991	0.016120666	0
NCGC00357158	0.15016379	0
NCGC00260866	0.012976629	0
NCGC00357247	0.122435135	0
NCGC00357148	0.015520233	0
NCGC00261593	0.286038646	0
NCGC00356939	0.017929995	0
NCGC00260834	0.007742703	0
NCGC00357035	0.069685131	0
NCGC00261713	0.211674374	0
NCGC00261146	0.010972553	0
NCGC00357041	0.112891155	0
NCGC00261389	0.047615383	0
NCGC00357027	0.54409741	0
NCGC00356963	0.014135926	0
NCGC00261343	0.191530688	0
NCGC00357139	0.033644572	0
NCGC00356943	0.093755709	0
NCGC00261941	0.02195506	0
NCGC00261506	0.083039526	0
NCGC00357164	0.009749153	0
NCGC00357019	0.009431794	0
NCGC00356990	0.259901137	0
NCGC00357028	0.437342097	0
NCGC00261423	0.378792193	0
NCGC00261916	0.790932176	1
NCGC00357034	0.272470773	0
NCGC00260979	0.035431668	0
NCGC00261900	0.933207061	1
NCGC00357080	0.153554932	0
NCGC00261420	0.051898379	0
NCGC00357126	0.257341064	0
NCGC00261913	0.00745828	0
NCGC00356958	0.558616739	1
NCGC00357070	0.003048092	0
NCGC00260775	0.066551373	0
NCGC00357154	0.005694632	0
NCGC00357253	0.310283779	0
NCGC00356999	0.085184996	0
NCGC00357104	0.048538911	0
NCGC00357239	0.021664921	0
NCGC00261474	0.184093572	0
NCGC00261160	0.821917587	1
NCGC00357078	0.075725206	0
NCGC00357075	0.422249723	0
NCGC00356967	0.011846127	0
NCGC00357254	0.061350268	0
NCGC00357186	0.01236979	0
NCGC00261487	0.349196581	0
NCGC00357092	0.01636479	0
NCGC00357256	0.08155157	0
NCGC00357113	0.126032999	0
NCGC00357222	0.019992067	0
NCGC00357282	0.014247113	0
NCGC00261838	0.626860536	1
NCGC00261949	0.106143894	0
NCGC00357042	0.015839587	0
NCGC00357204	0.042369525	0
NCGC00357200	0.103885243	0
NCGC00261882	0.078578647	0
NCGC00261877	0.029332813	0
NCGC00261598	0.14075948	0
NCGC00357155	0.041126489	0
NCGC00357125	0.006684957	0
NCGC00357245	0.006172655	0
NCGC00260892	0.049566686	0
NCGC00260707	0.333282923	0
NCGC00357136	0.066837224	0
NCGC00357050	0.0136485	0
NCGC00261691	0.022745473	0
NCGC00357184	0.043360105	0
NCGC00357082	0.086008283	0
NCGC00261049	0.677765317	1
NCGC00261860	0.324380946	0
NCGC00261776	0.379871276	0
NCGC00261367	0.277944353	0
NCGC00357170	0.581501761	1
NCGC00357232	0.100713765	0
NCGC00357221	0.620091867	1
NCGC00356978	0.083701447	0
NCGC00261510	0.156496299	0
NCGC00261717	0.185911053	0
NCGC00357069	0.159257027	0
NCGC00261545	0.303794063	0
NCGC00357193	0.008324398	0
NCGC00261738	0.04007658	0
NCGC00356964	0.869870722	1
NCGC00261352	0.057934324	0
NCGC00357013	0.514322091	0
NCGC00261130	0.244500624	0
NCGC00357236	0.131468001	0
NCGC00357098	0.033028656	0
NCGC00261332	0.269176683	0
NCGC00356974	0.36409902	0
NCGC00357120	0.042201725	0
NCGC00357129	0.173858167	0
NCGC00261682	0.050327167	0
NCGC00261270	0.0363683	0
NCGC00260881	0.276584199	0
NCGC00261739	0.542661055	0
NCGC00261009	0.112485409	0
NCGC00261910	0.956290057	1
NCGC00261025	0.01282835	0
NCGC00357238	0.103226774	0
NCGC00261170	0.164602992	0
NCGC00261081	0.035355593	0
NCGC00357117	0.316514757	0
NCGC00261620	0.081166982	0
NCGC00357203	0.006218693	0
NCGC00261382	0.084076931	0
NCGC00261390	0.053954445	0
NCGC00261914	0.087408065	0
NCGC00357131	0.035605506	0
NCGC00261921	0.022103757	0
NCGC00261730	0.029158083	0
NCGC00357029	0.012101835	0
NCGC00261019	0.029703591	0
NCGC00261649	0.06704816	0
NCGC00357119	0.04796806	0
NCGC00260790	0.021126246	0
NCGC00357099	0.335199262	0
NCGC00356940	0.004770616	0
