Name	Score	Activity
NCGC00357009	0.196374422	0
NCGC00357016	0.162598116	0
NCGC00356998	0.004883154	0
NCGC00260782	0.012486684	0
NCGC00357074	0.00189387	0
NCGC00357171	0.000655914	0
NCGC00357230	0.906394035	1
NCGC00357002	0.768363991	1
NCGC00261866	0.323565129	0
NCGC00261825	0.910718784	1
NCGC00356965	0.524903109	0
NCGC00356952	0.005650097	0
NCGC00261662	0.988334582	1
NCGC00260826	0.001947591	0
NCGC00357133	0.0013565	0
NCGC00357006	0.301359013	0
NCGC00261653	0.033477758	0
NCGC00261826	0.225227945	0
NCGC00357061	0.029377629	0
NCGC00357165	0.155928768	0
NCGC00357172	0.902570653	1
NCGC00260821	0.004527983	0
NCGC00261392	0.887775204	1
NCGC00261873	0.002404919	0
NCGC00357181	0.048014355	0
NCGC00357143	0.006837662	0
NCGC00357089	0.670816356	1
NCGC00357205	0.545682886	0
NCGC00357173	0.016543354	0
NCGC00357079	0.005692634	0
NCGC00260830	0.019002299	0
NCGC00261163	0.217677308	0
NCGC00357237	0.000500117	0
NCGC00357214	0.114740022	0
NCGC00357144	0.006340166	0
NCGC00357220	0.41674837	0
NCGC00261529	0.47172686	0
NCGC00261583	0.46932885	0
NCGC00260803	0.932606693	1
NCGC00261663	0.000186304	0
NCGC00260751	0.005807509	0
NCGC00356973	0.097611369	0
NCGC00260833	0.912193069	1
NCGC00357265	0.000322031	0
NCGC00357059	0.028202546	0
NCGC00356972	0.000209117	0
NCGC00261824	0.01015503	0
NCGC00357103	0.000559688	0
NCGC00357130	0.612532429	0
NCGC00260795	0.11713397	0
NCGC00261294	0.057289529	0
NCGC00261507	0.237233401	0
NCGC00260817	0.237568121	0
NCGC00357076	0.001223016	0
NCGC00357097	0.965799474	1
NCGC00357163	0.189814691	0
NCGC00357215	0.014257095	0
NCGC00357278	0.192709211	0
NCGC00260728	0.0141959	0
NCGC00356979	0.038976497	0
NCGC00357267	0.034194333	0
NCGC00357044	0.095786058	0
NCGC00357152	0.000992087	0
NCGC00261246	0.003418191	0
NCGC00356948	0.291638137	0
NCGC00261906	0.491967648	0
NCGC00357088	0.01881332	0
NCGC00261342	0.924122356	1
NCGC00357065	0.025384631	0
NCGC00357250	0.446678191	0
NCGC00357255	0.642348606	1
NCGC00261808	0.117833946	0
NCGC00357040	0.054023519	0
NCGC00261627	0.235632247	0
NCGC00261519	0.023930168	0
NCGC00357032	0.115950691	0
NCGC00261924	0.517545644	0
NCGC00356986	0.14059058	0
NCGC00261333	0.653464146	1
NCGC00357011	0.916084735	1
NCGC00357128	0.641357102	1
NCGC00261008	0.440976903	0
NCGC00261162	0.068913537	0
NCGC00357000	0.014155303	0
NCGC00356938	0.030044286	0
NCGC00357176	0.027673936	0
NCGC00261348	0.008922869	0
NCGC00261190	0.00943699	0
NCGC00260972	0.078508979	0
NCGC00357272	0.02208757	0
NCGC00357277	0.000410297	0
NCGC00357271	0.865834752	1
NCGC00260785	0.958099419	1
NCGC00261473	0.280703082	0
NCGC00261683	0.505575858	0
NCGC00261541	0.004404872	0
NCGC00260947	0.179809523	0
NCGC00260692	0.000832337	0
NCGC00357049	0.350876165	0
NCGC00357003	0.005845148	0
NCGC00260696	0.295701968	0
NCGC00261568	0.898149937	1
NCGC00357037	0.096299894	0
NCGC00357083	0.196185504	0
NCGC00357145	0.650789468	1
NCGC00357112	0.63817993	1
NCGC00356970	0.42760029	0
NCGC00261787	0.858853283	1
NCGC00357012	0.952925451	1
NCGC00356994	0.526150685	0
NCGC00261578	0.18496454	0
NCGC00357188	0.798551293	1
NCGC00261321	0.167171879	0
NCGC00260869	0.141981146	0
NCGC00261542	0.123206139	0
NCGC00357281	0.670491889	1
NCGC00356966	0.060181432	0
NCGC00261030	0.01121571	0
NCGC00357127	0.029517327	0
NCGC00261406	0.294739707	0
NCGC00261037	0.302994848	0
NCGC00357022	0.050626284	0
NCGC00261840	0.078729676	0
NCGC00357195	0.084175238	0
NCGC00356976	0.231369069	0
NCGC00357262	0.877001247	1
NCGC00261304	0.922122803	1
NCGC00357116	0.105560765	0
NCGC00356950	0.360743236	0
NCGC00357190	0.015462499	0
NCGC00356977	0.673941196	1
NCGC00261812	0.98529429	1
NCGC00261602	0.721729697	1
NCGC00357270	0.002760093	0
NCGC00357284	0.949916462	1
NCGC00261440	0.000614889	0
NCGC00357111	0.297182828	0
NCGC00261290	0.947857411	1
NCGC00261113	0.57920389	0
NCGC00357178	0.976783799	1
NCGC00261192	0.846608236	1
NCGC00261364	0.219391587	0
NCGC00356942	0.113938048	0
NCGC00357287	0.36198573	0
NCGC00261577	0.3898594	0
NCGC00260889	0.089851581	0
NCGC00357060	0.02783103	0
NCGC00357051	0.21514447	0
NCGC00260980	0.127366648	0
NCGC00357197	0.000871532	0
NCGC00356961	0.170275871	0
NCGC00261716	0.230489742	0
NCGC00357005	0.118360882	0
NCGC00261869	0.002126028	0
NCGC00357038	0.534149582	0
NCGC00261176	0.001845248	0
NCGC00261607	0.17348219	0
NCGC00260706	0.572484545	0
NCGC00357177	0.381397827	0
NCGC00357039	0.031506915	0
NCGC00260962	0.12663192	0
NCGC00261737	0.682758571	1
NCGC00261732	0.02104662	0
NCGC00356959	0.73483139	1
NCGC00260770	0.004495201	0
NCGC00261820	0.559536028	0
NCGC00357132	0.592613146	0
NCGC00260815	0.02884775	0
NCGC00357289	0.717973614	1
NCGC00357072	0.98529429	1
NCGC00261080	0.001102152	0
NCGC00356982	0.063579179	0
NCGC00357142	0.01007354	0
NCGC00357211	0.018108516	0
NCGC00261944	0.890939892	1
NCGC00261005	0.000294409	0
NCGC00357288	0.955618012	1
NCGC00357054	0.005422826	0
NCGC00357023	0.20383632	0
NCGC00356996	0.000397917	0
NCGC00357180	0.556621793	0
NCGC00357150	0.004661928	0
NCGC00261058	0.794996322	1
NCGC00357183	0.516875665	0
NCGC00261718	0.034048692	0
NCGC00261565	0.071923898	0
NCGC00356945	0.004511664	0
NCGC00357258	0.074907106	0
NCGC00261933	0.984384596	1
NCGC00261398	0.615756653	0
NCGC00261057	0.035366063	0
NCGC00357031	0.504082627	0
NCGC00356955	0.919845805	1
NCGC00261076	0.654747846	1
NCGC00261189	0.91136284	1
NCGC00261340	0.236551075	0
NCGC00357274	0.008819176	0
NCGC00357228	0.024424899	0
NCGC00357020	0.080443497	0
NCGC00357279	0.005309892	0
NCGC00261101	0.747795945	1
NCGC00261079	0.579518183	0
NCGC00357087	0.115171431	0
NCGC00356995	0.039609525	0
NCGC00261381	0.959520504	1
NCGC00357234	0.079398795	0
NCGC00261802	0.990318239	1
NCGC00260693	0.001053068	0
NCGC00261693	0.002855968	0
NCGC00261110	0.31372431	0
NCGC00261153	0.211835873	0
NCGC00357286	0.852840247	1
NCGC00260798	0.469879797	0
NCGC00357068	0.022204383	0
NCGC00260957	0.991062751	1
NCGC00357010	0.000829563	0
NCGC00357263	0.637827292	1
NCGC00357058	0.017521398	0
NCGC00357268	0.33363921	0
NCGC00357066	0.020731131	0
NCGC00261503	0.000210555	0
NCGC00261641	0.014994679	0
NCGC00261441	0.003414672	0
NCGC00357115	0.083306813	0
NCGC00357202	0.020365104	0
NCGC00357122	0.039823001	0
NCGC00261165	0.013076236	0
NCGC00260993	0.9173021	1
NCGC00261475	0.395630144	0
NCGC00261161	0.230198485	0
NCGC00261679	0.43483633	0
NCGC00357121	0.045702927	0
NCGC00261861	0.495089078	0
NCGC00261215	0.054933053	0
NCGC00260871	0.974225856	1
NCGC00357166	0.193625156	0
NCGC00357210	0.004047036	0
NCGC00260691	0.048963563	0
NCGC00357064	0.021450502	0
NCGC00260743	0.053559079	0
NCGC00261782	0.102931749	0
NCGC00261260	0.968955219	1
NCGC00356993	0.943575606	1
NCGC00357046	0.511799248	0
NCGC00357206	0.742842509	1
NCGC00357073	0.00327149	0
NCGC00260823	0.007805985	0
NCGC00260698	0.108386837	0
NCGC00261013	0.131549466	0
NCGC00261426	0.970708992	1
NCGC00357216	0.355947584	0
NCGC00261672	0.005152214	0
NCGC00357021	0.951812619	1
NCGC00357168	0.000237539	0
NCGC00261060	0.015996104	0
NCGC00260852	0.669042158	1
NCGC00357033	0.019810792	0
NCGC00357008	0.063133442	0
NCGC00357269	0.019447599	0
NCGC00261003	0.026338654	0
NCGC00261384	0.759997565	1
NCGC00261177	0.005170591	0
NCGC00260831	0.500979234	0
NCGC00261169	0.098021309	0
NCGC00357096	0.021085616	0
NCGC00261286	0.083792277	0
NCGC00261657	0.007153885	0
NCGC00357248	0.040064759	0
NCGC00357280	0.732605522	1
NCGC00261133	0.899071766	1
NCGC00260846	0.034775361	0
NCGC00357055	0.693163566	1
NCGC00357169	0.000258606	0
NCGC00261554	0.012523594	0
NCGC00356953	0.824695414	1
NCGC00260703	0.000919264	0
NCGC00357159	0.001613286	0
NCGC00261123	0.382652314	0
NCGC00357198	0.126250541	0
NCGC00356971	0.060236758	0
NCGC00261129	0.000349384	0
NCGC00261297	0.665253988	1
NCGC00356968	0.458175019	0
NCGC00261028	0.017725387	0
NCGC00356941	0.006965877	0
NCGC00357108	0.001378011	0
NCGC00357094	0.12994608	0
NCGC00261480	0.155141608	0
NCGC00357146	0.248752418	0
NCGC00357067	0.013500152	0
NCGC00357124	0.198709444	0
NCGC00357063	0.000608824	0
NCGC00261639	0.180100484	0
NCGC00261833	0.714685516	1
NCGC00356988	0.775023765	1
NCGC00357257	0.088207564	0
NCGC00357244	0.000927092	0
NCGC00356947	0.001155491	0
NCGC00357149	0.881054507	1
NCGC00261150	0.033732414	0
NCGC00356960	0.019580075	0
NCGC00357110	0.993145691	1
NCGC00357071	0.073575414	0
NCGC00260910	0.759725436	1
NCGC00261166	0.298854901	0
NCGC00357161	0.108920153	0
NCGC00261119	0.321705597	0
NCGC00357285	0.078506295	0
NCGC00260858	0.990915596	1
NCGC00357052	0.027892219	0
NCGC00260811	0.458799612	0
NCGC00357157	0.00088685	0
NCGC00260757	0.003242893	0
NCGC00357201	0.878216019	1
NCGC00261856	0.919587854	1
NCGC00261813	0.113933798	0
NCGC00261853	0.725870382	1
NCGC00357030	0.000113701	0
NCGC00357151	0.036428211	0
NCGC00357114	0.018438118	0
NCGC00357226	0.012654042	0
NCGC00357185	0.075735007	0
NCGC00260789	0.070126973	0
NCGC00260890	0.046043562	0
NCGC00261254	0.056246176	0
NCGC00357223	0.05383998	0
NCGC00357179	0.039119847	0
NCGC00357283	0.000120929	0
NCGC00260940	0.578211949	0
NCGC00357224	0.814779808	1
NCGC00357123	0.000203132	0
NCGC00357141	0.001302307	0
NCGC00260875	0.132747951	0
NCGC00261327	0.336179298	0
NCGC00261619	0.901857776	1
NCGC00356946	0.817195646	1
NCGC00357134	0.871123636	1
NCGC00357199	0.029619521	0
NCGC00260990	0.965946225	1
NCGC00357246	0.690788822	1
NCGC00261071	0.925879961	1
NCGC00357212	0.022295649	0
NCGC00261108	0.799756882	1
NCGC00357084	0.118234289	0
NCGC00356981	0.189194662	0
NCGC00261261	0.059536512	0
NCGC00261085	0.125661421	0
NCGC00356989	0.823891471	1
NCGC00261947	0.831548233	1
NCGC00357196	0.982988135	1
NCGC00261141	0.340354321	0
NCGC00261643	0.938926024	1
NCGC00357045	0.184931942	0
NCGC00357225	0.021070258	0
NCGC00261915	0.946127043	1
NCGC00261380	0.967002925	1
NCGC00356957	0.781989231	1
NCGC00261313	0.027233107	0
NCGC00356949	0.221169475	0
NCGC00357213	0.050020833	0
NCGC00357105	0.073064317	0
NCGC00357100	0.000412007	0
NCGC00357249	0.34061164	0
NCGC00261147	0.167870399	0
NCGC00260840	0.000364898	0
NCGC00357004	0.006916647	0
NCGC00261744	0.160172545	0
NCGC00261178	0.923202564	1
NCGC00357137	0.160755168	0
NCGC00356987	0.048148419	0
NCGC00261424	0.857260272	1
NCGC00260850	0.21106443	0
NCGC00357194	0.022448352	0
NCGC00261624	0.038504743	0
NCGC00260731	0.197456083	0
NCGC00357266	0.128283763	0
NCGC00357109	0.773551062	1
NCGC00261816	0.779910124	1
NCGC00357162	0.010645244	0
NCGC00261446	0.947765595	1
NCGC00357243	0.068537783	0
NCGC00357017	0.983514566	1
NCGC00260876	0.000764486	0
NCGC00261939	0.90149927	1
NCGC00261926	0.068774993	0
NCGC00356969	0.081703583	0
NCGC00261349	0.413693982	0
NCGC00261579	0.256852987	0
NCGC00357001	0.204190199	0
NCGC00357208	0.533806366	0
NCGC00261007	0.000403319	0
NCGC00356962	0.279741599	0
NCGC00260948	0.001175216	0
NCGC00261958	0.597775792	0
NCGC00260982	0.007302223	0
NCGC00261597	0.132011378	0
NCGC00261026	0.982933485	1
NCGC00261764	0.836643378	1
NCGC00357091	0.031574832	0
NCGC00357175	0.845166756	1
NCGC00357135	0.05001385	0
NCGC00261903	0.838738292	1
NCGC00261018	0.649033066	1
NCGC00357218	0.937419737	1
NCGC00357275	0.097062056	0
NCGC00357043	0.196044527	0
NCGC00261201	0.114877517	0
NCGC00356997	0.010434135	0
NCGC00356956	0.50779429	0
NCGC00356992	0.041672769	0
NCGC00261804	0.865048906	1
NCGC00261948	0.745412735	1
NCGC00261470	0.360804737	0
NCGC00357273	0.18921382	0
NCGC00261399	0.989289934	1
NCGC00357086	0.002344164	0
NCGC00260867	0.003875985	0
NCGC00261842	0.686966059	1
NCGC00357156	0.036745275	0
NCGC00357077	0.035221468	0
NCGC00357048	0.000898768	0
NCGC00356991	0.720918554	1
NCGC00357158	0.000423283	0
NCGC00260866	0.888513451	1
NCGC00357247	0.002351744	0
NCGC00357148	0.77163245	1
NCGC00261593	0.150796191	0
NCGC00356939	0.347636763	0
NCGC00260834	0.00048772	0
NCGC00357035	0.050125778	0
NCGC00261713	0.94290537	1
NCGC00261146	0.077115522	0
NCGC00357041	0.000573741	0
NCGC00261389	0.182336667	0
NCGC00357027	0.011864107	0
NCGC00356963	0.014104388	0
NCGC00261343	0.724328047	1
NCGC00357139	0.034019749	0
NCGC00356943	0.001740248	0
NCGC00261941	0.764922214	1
NCGC00261506	0.977259361	1
NCGC00357164	0.096426025	0
NCGC00357019	0.605684514	0
NCGC00356990	0.926427465	1
NCGC00357028	0.49296978	0
NCGC00261423	0.962576188	1
NCGC00261916	0.805741379	1
NCGC00357034	0.000293195	0
NCGC00260979	0.820957464	1
NCGC00261900	0.199481724	0
NCGC00357080	0.273287136	0
NCGC00261420	0.888144849	1
NCGC00357126	0.154194571	0
NCGC00261913	0.091816497	0
NCGC00356958	0.245430164	0
NCGC00357070	0.00040677	0
NCGC00260775	0.000118093	0
NCGC00357154	0.15757956	0
NCGC00357253	0.658708373	1
NCGC00356999	0.086466712	0
NCGC00357104	0.166102736	0
NCGC00357239	0.002443366	0
NCGC00261474	0.77141994	1
NCGC00261160	0.96497032	1
NCGC00357078	0.321400762	0
NCGC00357075	0.001771109	0
NCGC00356967	0.20499614	0
NCGC00357254	0.00083486	0
NCGC00357186	0.000593648	0
NCGC00261487	0.181467246	0
NCGC00357092	0.045139077	0
NCGC00357256	0.000413122	0
NCGC00357113	0.035592027	0
NCGC00357222	0.160493466	0
NCGC00357282	0.098909292	0
NCGC00261838	0.088734836	0
NCGC00261949	0.312825145	0
NCGC00357042	0.002826673	0
NCGC00357204	0.065143805	0
NCGC00357200	0.000181329	0
NCGC00261882	0.702178214	1
NCGC00261877	0.834676515	1
NCGC00261598	0.00810603	0
NCGC00357155	0.104388083	0
NCGC00357125	0.018874584	0
NCGC00357245	8.39E-05	0
NCGC00260892	0.36340349	0
NCGC00260707	0.201549477	0
NCGC00357136	0.000481233	0
NCGC00357050	0.071101736	0
NCGC00261691	0.245759901	0
NCGC00357184	0.001788262	0
NCGC00357082	0.493217354	0
NCGC00261049	0.891239605	1
NCGC00261860	0.885290248	1
NCGC00261776	0.982909016	1
NCGC00261367	0.792161408	1
NCGC00357170	0.53065531	0
NCGC00357232	0.001971571	0
NCGC00357221	0.418043851	0
NCGC00356978	0.123338428	0
NCGC00261510	0.606721566	0
NCGC00261717	0.910868251	1
NCGC00357069	0.00032718	0
NCGC00261545	0.830026678	1
NCGC00357193	0.004065202	0
NCGC00261738	0.274637547	0
NCGC00356964	0.00023969	0
NCGC00261352	0.775300607	1
NCGC00357013	0.873790386	1
NCGC00261130	0.324074614	0
NCGC00357236	0.125923219	0
NCGC00357098	0.010370008	0
NCGC00261332	0.900142391	1
NCGC00356974	0.171878106	0
NCGC00357120	0.011047009	0
NCGC00357129	0.095954128	0
NCGC00261682	0.811082429	1
NCGC00261270	0.839780352	1
NCGC00260881	0.055216759	0
NCGC00261739	0.079646741	0
NCGC00261009	0.965377524	1
NCGC00261910	0.958828006	1
NCGC00261025	0.226615777	0
NCGC00357238	0.074569224	0
NCGC00261170	0.948864089	1
NCGC00261081	0.758332722	1
NCGC00357117	0.897661076	1
NCGC00261620	0.223060708	0
NCGC00357203	0.938291882	1
NCGC00261382	0.230387293	0
NCGC00261390	0.004267388	0
NCGC00261914	0.42521301	0
NCGC00357131	0.030334068	0
NCGC00261921	0.100456298	0
NCGC00261730	0.366301475	0
NCGC00357029	0.943162061	1
NCGC00261019	0.001484807	0
NCGC00261649	0.008769898	0
NCGC00357119	0.000346343	0
NCGC00260790	0.864641052	1
NCGC00357099	0.533806366	0
NCGC00356940	0.974392603	1
