Name	Score	Activity
NCGC00357237	0.19341459	0
NCGC00357214	0.301633216	0
NCGC00357144	0.091174383	0
NCGC00357220	0.780415093	1
NCGC00261529	0.608457015	1
NCGC00261583	0.847821319	1
NCGC00260803	0.643983575	1
NCGC00261663	0.247521403	0
NCGC00260751	0.528905669	0
NCGC00356973	0.062355742	0
NCGC00260833	0.524549202	0
NCGC00357265	0.094791976	0
NCGC00357059	0.464800667	0
NCGC00356972	0.119949506	0
NCGC00261824	0.204164916	0
NCGC00357103	0.274057422	0
NCGC00357130	0.094660919	0
NCGC00260795	0.518371898	0
NCGC00261294	0.057954954	0
NCGC00261507	0.099889643	0
NCGC00260817	0.15741883	0
NCGC00357076	0.292731541	0
NCGC00357097	0.475746397	0
NCGC00357163	0.378547811	0
NCGC00357215	0.205473905	0
NCGC00357278	0.023614308	0
NCGC00260728	0.233717133	0
NCGC00356979	0.042935826	0
NCGC00357267	0.043946677	0
NCGC00357044	0.716272043	1
NCGC00357152	0.337521546	0
NCGC00261246	0.153491248	0
NCGC00356948	0.570030189	0
NCGC00261906	0.885108646	1
NCGC00357088	0.040677784	0
NCGC00261342	0.35040439	0
NCGC00357065	0.395202213	0
NCGC00357250	0.708545358	1
NCGC00357255	0.905743555	1
NCGC00261808	0.285756898	0
NCGC00357040	0.37583028	0
NCGC00261627	0.380199878	0
NCGC00261519	0.088016143	0
NCGC00357032	0.343214127	0
NCGC00261924	0.513175716	0
NCGC00356986	0.441315573	0
NCGC00261333	0.837885703	1
NCGC00357011	0.950432142	1
NCGC00357128	0.646178345	1
NCGC00261008	0.385688417	0
NCGC00261162	0.874630233	1
NCGC00357000	0.109661031	0
NCGC00356938	0.369586503	0
NCGC00357176	0.157716389	0
NCGC00261348	0.061804622	0
NCGC00261190	0.526216197	0
NCGC00260972	0.735024361	1
NCGC00357272	0.028306736	0
NCGC00357277	0.349681016	0
NCGC00357271	0.841408978	1
NCGC00260785	0.634827654	1
NCGC00261473	0.340531898	0
NCGC00261683	0.908209301	1
NCGC00261541	0.286712935	0
NCGC00260947	0.527595745	0
NCGC00260692	0.14810464	0
NCGC00357049	0.065073582	0
NCGC00357003	0.476847707	0
NCGC00260696	0.611687784	0
NCGC00261568	0.573592992	0
NCGC00357037	0.097003653	0
NCGC00357083	0.196630677	0
NCGC00357145	0.297978496	0
NCGC00357112	0.214004742	0
NCGC00356970	0.907325276	1
NCGC00261787	0.506976371	0
NCGC00357012	0.746869975	1
NCGC00356994	0.870925991	1
NCGC00261578	0.575330997	0
NCGC00357188	0.257043865	0
NCGC00261321	0.266498915	0
NCGC00260869	0.391871695	0
NCGC00261542	0.541348781	0
NCGC00357281	0.772205263	1
NCGC00356966	0.042946357	0
NCGC00261030	0.676578041	1
NCGC00357127	0.049582696	0
NCGC00261406	0.085200853	0
NCGC00261037	0.213049327	0
NCGC00357022	0.04565859	0
NCGC00261840	0.359768165	0
NCGC00357195	0.53355399	0
NCGC00356976	0.931451489	1
NCGC00357262	0.504575099	0
NCGC00261304	0.889987743	1
NCGC00357116	0.371022369	0
NCGC00356950	0.333914711	0
NCGC00357190	0.163683501	0
NCGC00356977	0.535316374	0
NCGC00261812	0.891785074	1
NCGC00261602	0.597382928	1
NCGC00357270	0.106271491	0
NCGC00357284	0.707607382	1
NCGC00261440	0.177407398	0
NCGC00357111	0.614511003	1
NCGC00261290	0.269675023	0
NCGC00261113	0.285335014	0
NCGC00357178	0.920362563	1
NCGC00261192	0.759885967	1
NCGC00261364	0.426432832	0
NCGC00356942	0.885026525	1
NCGC00357287	0.112054749	0
NCGC00261577	0.641370898	1
NCGC00260889	0.080147694	0
NCGC00357060	0.044307269	0
NCGC00357051	0.926902525	1
NCGC00260980	0.221882288	0
NCGC00357197	0.124805045	0
NCGC00356961	0.36010162	0
NCGC00261716	0.279919979	0
NCGC00357005	0.551283413	0
NCGC00261869	0.017382223	0
NCGC00357038	0.908474063	1
NCGC00261176	0.167864536	0
NCGC00261607	0.766654651	1
NCGC00260706	0.712927732	1
NCGC00357177	0.841224299	1
NCGC00357039	0.051272142	0
NCGC00260962	0.720028936	1
NCGC00261737	0.922988444	1
NCGC00261732	0.156485702	0
NCGC00356959	0.156433111	0
NCGC00260770	0.087124154	0
NCGC00261820	0.155495957	0
NCGC00357132	0.916325337	1
NCGC00260815	0.203984339	0
NCGC00357289	0.333504722	0
NCGC00357072	0.891785074	1
NCGC00261080	0.075195285	0
NCGC00356982	0.800577051	1
NCGC00357142	0.09246005	0
NCGC00357211	0.054363875	0
NCGC00261944	0.821032525	1
NCGC00261005	0.085750538	0
NCGC00357288	0.932157152	1
NCGC00357054	0.531974344	0
NCGC00357023	0.945410943	1
NCGC00356996	0.034327821	0
NCGC00357180	0.676622195	1
NCGC00357150	0.290155839	0
NCGC00261058	0.862474477	1
NCGC00357183	0.153222986	0
NCGC00261718	0.462310889	0
NCGC00261565	0.816877688	1
NCGC00356945	0.070431441	0
NCGC00357258	0.055719852	0
NCGC00261933	0.376588432	0
NCGC00261398	0.354926661	0
NCGC00261057	0.079698022	0
NCGC00357031	0.071446243	0
NCGC00356955	0.502466673	0
NCGC00261076	0.225112713	0
NCGC00261189	0.443601786	0
NCGC00261340	0.844192175	1
NCGC00357274	0.330279885	0
NCGC00357228	0.120465449	0
NCGC00357020	0.059356122	0
NCGC00357279	0.056425927	0
NCGC00261101	0.550673285	0
NCGC00261079	0.395456451	0
NCGC00357087	0.135794905	0
NCGC00356995	0.899159748	1
NCGC00261381	0.500836387	0
NCGC00357234	0.690427543	1
NCGC00261802	0.928624127	1
NCGC00260693	0.085205806	0
NCGC00261693	0.081040638	0
NCGC00261110	0.40853398	0
NCGC00261153	0.225936148	0
NCGC00357286	0.655264355	1
NCGC00260798	0.898287924	1
NCGC00357068	0.067865985	0
NCGC00260957	0.871172812	1
NCGC00357010	0.280618622	0
NCGC00357263	0.232277813	0
NCGC00357058	0.053465535	0
NCGC00357268	0.120052513	0
NCGC00357066	0.073593879	0
NCGC00261503	0.081171931	0
NCGC00261641	0.122586528	0
NCGC00261441	0.141309825	0
NCGC00357115	0.033701404	0
NCGC00357202	0.043541127	0
NCGC00357122	0.15385491	0
NCGC00261165	0.178615714	0
NCGC00260993	0.462519885	0
NCGC00261475	0.77428988	1
NCGC00261161	0.255739561	0
NCGC00261679	0.404409411	0
NCGC00357121	0.430773547	0
NCGC00261861	0.808325636	1
NCGC00261215	0.346225671	0
NCGC00260871	0.297175111	0
NCGC00357166	0.079438557	0
NCGC00357210	0.248696397	0
NCGC00260691	0.475678464	0
NCGC00357064	0.226894168	0
NCGC00260743	0.437558428	0
NCGC00261782	0.822439886	1
NCGC00261260	0.885404374	1
NCGC00356993	0.54381236	0
NCGC00357046	0.568860292	0
NCGC00357206	0.119919961	0
NCGC00357073	0.156285597	0
NCGC00260823	0.111494221	0
NCGC00260698	0.039244215	0
NCGC00261013	0.260185992	0
NCGC00261426	0.712344034	1
NCGC00357216	0.048971837	0
NCGC00261672	0.497791737	0
NCGC00357021	0.478218302	0
NCGC00357168	0.034207772	0
NCGC00261060	0.07491615	0
NCGC00260852	0.289192122	0
NCGC00357033	0.230041193	0
NCGC00357008	0.324738564	0
NCGC00357269	0.041047616	0
NCGC00261003	0.095388452	0
NCGC00261384	0.203981922	0
NCGC00261177	0.420969441	0
NCGC00260831	0.753410783	1
NCGC00261169	0.256697712	0
NCGC00357096	0.618061581	0
NCGC00261286	0.710192089	1
NCGC00261657	0.129592594	0
NCGC00357248	0.125451639	0
NCGC00357280	0.698968735	1
NCGC00261133	0.409532202	0
NCGC00260846	0.740446168	1
NCGC00357055	0.151155028	0
NCGC00357169	0.136676008	0
NCGC00261554	0.803227984	1
NCGC00356953	0.569363886	0
NCGC00260703	0.079645053	0
NCGC00357159	0.109076609	0
NCGC00261123	0.633160634	1
NCGC00357198	0.063195512	0
NCGC00356971	0.043176532	0
NCGC00261129	0.080001011	0
NCGC00261297	0.506638848	0
NCGC00356968	0.216954178	0
NCGC00261028	0.460688466	0
NCGC00356941	0.050280898	0
NCGC00357108	0.352494625	0
NCGC00357094	0.44522242	0
NCGC00261480	0.247521224	0
NCGC00357146	0.361264251	0
NCGC00357067	0.19296944	0
NCGC00357124	0.215234563	0
NCGC00357063	0.058031731	0
NCGC00261639	0.672129694	1
NCGC00261833	0.838024599	1
NCGC00356988	0.402000828	0
NCGC00357257	0.136646967	0
NCGC00357244	0.552149117	0
NCGC00356947	0.198809067	0
NCGC00357149	0.662269645	1
NCGC00261150	0.334593437	0
NCGC00356960	0.217851652	0
NCGC00357110	0.898317689	1
NCGC00357071	0.057540366	0
NCGC00260910	0.599717046	1
NCGC00261166	0.733252926	1
NCGC00357161	0.126239027	0
NCGC00261119	0.612383119	1
NCGC00357285	0.157946655	0
NCGC00260858	0.861959488	1
NCGC00357052	0.278498411	0
NCGC00260811	0.318549576	0
NCGC00357157	0.063825257	0
NCGC00260757	0.04369505	0
NCGC00357201	0.878116591	1
NCGC00261856	0.679653692	1
NCGC00261813	0.390104109	0
NCGC00261853	0.814078574	1
NCGC00357030	0.088092082	0
NCGC00357151	0.198367024	0
NCGC00357114	0.157087526	0
NCGC00357226	0.172295113	0
NCGC00357185	0.171229243	0
NCGC00260789	0.387420585	0
NCGC00260890	0.603307383	1
NCGC00261254	0.277038007	0
NCGC00357223	0.079594578	0
NCGC00357179	0.049607172	0
NCGC00357283	0.113413495	0
NCGC00260940	0.844548046	1
NCGC00357224	0.690719569	1
NCGC00357123	0.159264626	0
NCGC00357141	0.115041766	0
NCGC00260875	0.777187747	1
NCGC00261327	0.206854201	0
NCGC00261619	0.868954908	1
NCGC00356946	0.59960297	1
NCGC00357134	0.855763417	1
NCGC00357199	0.504905408	0
NCGC00260990	0.935452182	1
NCGC00357246	0.735292987	1
NCGC00261071	0.718226888	1
NCGC00357212	0.082697809	0
NCGC00261108	0.416685877	0
NCGC00357084	0.036997154	0
NCGC00356981	0.179665931	0
NCGC00261261	0.278619377	0
NCGC00261085	0.579920431	0
NCGC00356989	0.275223138	0
NCGC00261947	0.235051491	0
NCGC00357196	0.788052998	1
NCGC00261141	0.545986988	0
NCGC00261643	0.560181073	1
NCGC00357045	0.712560652	1
NCGC00357225	0.076932441	0
NCGC00261915	0.625206443	1
NCGC00261380	0.439446281	0
NCGC00356957	0.790811626	1
NCGC00261313	0.196628985	0
NCGC00356949	0.919542916	1
NCGC00357213	0.218955241	0
NCGC00357105	0.188572662	0
NCGC00357100	0.066386647	0
NCGC00357249	0.829089292	1
NCGC00261147	0.738184696	1
NCGC00260840	0.074894293	0
NCGC00357004	0.374210498	0
NCGC00261744	0.309355298	0
NCGC00261178	0.820047524	1
NCGC00357137	0.052545611	0
NCGC00356987	0.316089091	0
NCGC00261424	0.674551924	1
NCGC00260850	0.69839385	1
NCGC00357194	0.15218535	0
NCGC00261624	0.284259771	0
NCGC00260731	0.83833352	1
NCGC00357266	0.053413823	0
NCGC00357109	0.913633243	1
NCGC00261816	0.264517804	0
NCGC00357162	0.037244336	0
NCGC00261446	0.54204874	0
NCGC00357243	0.278317081	0
NCGC00357017	0.897356245	1
NCGC00260876	0.340953211	0
NCGC00261939	0.833599723	1
NCGC00261926	0.824491421	1
NCGC00356969	0.046773685	0
NCGC00261349	0.626982572	1
NCGC00261579	0.65784699	1
NCGC00357001	0.60568068	1
NCGC00357208	0.863694978	1
NCGC00261007	0.058085631	0
NCGC00356962	0.505137996	0
NCGC00260948	0.296940441	0
NCGC00261958	0.594063817	1
NCGC00260982	0.28623126	0
NCGC00261597	0.615852695	1
NCGC00261026	0.673832372	1
NCGC00261764	0.831870232	1
NCGC00357091	0.640566841	1
NCGC00357175	0.863988118	1
NCGC00357135	0.625301636	0
NCGC00261903	0.923616416	1
NCGC00261018	0.093746303	0
NCGC00357218	0.877724077	1
NCGC00357275	0.753299942	1
NCGC00357043	0.225958732	0
NCGC00261201	0.166479041	0
NCGC00356997	0.410538714	0
NCGC00356956	0.548828745	0
NCGC00356992	0.420520177	0
NCGC00261804	0.850278472	1
NCGC00261948	0.881480421	1
NCGC00261470	0.174037371	0
NCGC00357273	0.785215663	1
NCGC00261399	0.556498059	1
NCGC00357086	0.302652684	0
NCGC00260867	0.394748476	0
NCGC00261842	0.442636595	0
NCGC00357156	0.757438544	1
NCGC00357077	0.423725061	0
NCGC00357048	0.043327554	0
NCGC00356991	0.349167033	0
NCGC00357158	0.217946477	0
NCGC00260866	0.455060536	0
NCGC00357247	0.660289189	1
NCGC00357148	0.90951322	1
NCGC00261593	0.655813412	1
NCGC00356939	0.199247148	0
NCGC00260834	0.086180646	0
NCGC00357035	0.049019222	0
NCGC00261713	0.832236274	1
NCGC00261146	0.086490961	0
NCGC00357041	0.435524017	0
NCGC00261389	0.500657967	0
NCGC00357027	0.566407128	0
NCGC00356963	0.139725539	0
NCGC00261343	0.767078141	1
NCGC00357139	0.092634409	0
NCGC00356943	0.236486655	0
NCGC00261941	0.771190858	1
NCGC00261506	0.913694849	1
NCGC00357164	0.213583472	0
NCGC00357019	0.638042396	1
NCGC00356990	0.573917416	0
NCGC00357028	0.84849785	1
NCGC00261423	0.823517988	1
NCGC00261916	0.888794625	1
NCGC00357034	0.083732159	0
NCGC00260979	0.666264869	1
NCGC00261900	0.859526123	1
NCGC00357080	0.811519398	1
NCGC00261420	0.713796666	1
NCGC00357126	0.81368986	1
NCGC00261913	0.227173101	0
NCGC00356958	0.619533023	1
NCGC00357070	0.072320977	0
NCGC00260775	0.146615718	0
NCGC00357154	0.046814748	0
NCGC00357253	0.855441446	1
NCGC00356999	0.410717082	0
NCGC00357104	0.527022239	0
NCGC00357239	0.118697671	0
NCGC00261474	0.178440898	0
NCGC00261160	0.975430948	1
NCGC00357078	0.281799377	0
NCGC00357075	0.569863733	0
NCGC00356967	0.292379834	0
NCGC00357254	0.049821542	0
NCGC00357186	0.039893414	0
NCGC00261487	0.152038973	0
NCGC00357092	0.079056907	0
NCGC00357256	0.07302745	0
NCGC00357113	0.054294502	0
NCGC00357222	0.093483914	0
NCGC00357282	0.154279027	0
NCGC00261838	0.21075248	0
NCGC00261949	0.084255474	0
NCGC00357042	0.056318073	0
NCGC00357204	0.141365406	0
NCGC00357200	0.173679348	0
NCGC00261882	0.860591572	1
NCGC00261877	0.50979573	0
NCGC00261598	0.224234569	0
NCGC00357155	0.367015707	0
NCGC00357125	0.037214159	0
NCGC00357245	0.084785859	0
NCGC00260892	0.302367343	0
NCGC00260707	0.284875058	0
NCGC00357136	0.074338699	0
NCGC00357050	0.05017776	0
NCGC00261691	0.339667991	0
NCGC00357184	0.042186019	0
NCGC00357082	0.883785096	1
NCGC00261049	0.510589427	0
NCGC00261860	0.813918179	1
NCGC00261776	0.894622138	1
NCGC00261367	0.131731297	0
NCGC00357170	0.607037487	1
NCGC00357232	0.088460722	0
NCGC00357221	0.808501927	1
NCGC00356978	0.258533928	0
NCGC00261510	0.843478463	1
NCGC00261717	0.482330044	0
NCGC00357069	0.059758689	0
NCGC00261545	0.552386081	0
NCGC00357193	0.1435451	0
NCGC00261738	0.244638185	0
NCGC00356964	0.421605713	0
NCGC00261352	0.901932532	1
NCGC00357013	0.830829785	1
NCGC00261130	0.722228881	1
NCGC00357236	0.240910141	0
NCGC00357098	0.313352994	0
NCGC00261332	0.807880794	1
NCGC00356974	0.093544955	0
NCGC00357120	0.791745321	1
NCGC00357129	0.172213787	0
NCGC00261682	0.803463807	1
NCGC00261270	0.666984468	1
NCGC00260881	0.55670485	0
NCGC00261739	0.427176122	0
NCGC00261009	0.90969568	1
NCGC00261910	0.982290035	1
NCGC00261025	0.238484927	0
NCGC00357238	0.684637476	1
NCGC00261170	0.533977512	0
NCGC00261081	0.92344374	1
NCGC00357117	0.758008671	1
NCGC00261620	0.902233025	1
NCGC00357203	0.784213937	1
NCGC00261382	0.556198101	0
NCGC00261390	0.065648008	0
NCGC00261914	0.708203493	1
NCGC00357131	0.047081316	0
NCGC00261921	0.343448789	0
NCGC00261730	0.128801593	0
NCGC00357029	0.696094258	1
NCGC00261019	0.22548799	0
NCGC00261649	0.073796839	0
NCGC00357119	0.197606944	0
NCGC00260790	0.415970599	0
NCGC00357099	0.863694978	1
NCGC00356940	0.579460465	0
