SampleID	Score	Activity
NCGC00357166	0.0092	0
NCGC00261192	0.2756	0
NCGC00261190	0.0312	0
NCGC00261663	0.0378	0
NCGC00357163	0.2076	0
NCGC00261744	0.0375	0
NCGC00261215	0.0378	0
NCGC00357273	0.2128	0
NCGC00356998	0.0166	0
NCGC00261161	0.0087	0
NCGC00357190	0.0272	0
NCGC00357191	0.0292	0
NCGC00357193	0.0045	0
NCGC00357194	0.1686	0
NCGC00357195	0.0109	0
NCGC00357196	0.0156	0
NCGC00357197	0.0220	0
NCGC00357198	0.0050	0
NCGC00357199	0.1747	0
NCGC00357206	0.0249	0
NCGC00260962	0.2748	0
NCGC00356993	0.0266	0
NCGC00357278	0.0082	0
NCGC00357046	0.0104	0
NCGC00357047	0.0058	0
NCGC00357044	0.0339	0
NCGC00357045	0.2287	0
NCGC00357042	0.0036	0
NCGC00357043	0.2144	0
NCGC00357040	0.2175	0
NCGC00261069	0.0340	0
NCGC00357165	0.0284	0
NCGC00357164	0.0132	0
NCGC00357167	0.2375	0
NCGC00261065	0.2478	0
NCGC00357161	0.0083	0
NCGC00357160	0.2548	0
NCGC00261060	0.0167	0
NCGC00357049	0.0097	0
NCGC00357285	0.0231	0
NCGC00357228	0.0121	0
NCGC00357229	0.0125	0
NCGC00357226	0.2231	0
NCGC00357227	0.0248	0
NCGC00357224	0.2123	0
NCGC00357225	0.0057	0
NCGC00357222	0.0072	0
NCGC00261910	0.1505	0
NCGC00357220	0.0187	0
NCGC00357223	0.0965	0
NCGC00357221	0.0184	0
NCGC00261155	0.2545	0
NCGC00356939	0.0083	0
NCGC00357138	0.0045	0
NCGC00261495	0.0364	0
NCGC00261817	0.0346	0
NCGC00261816	0.0287	0
NCGC00261813	0.0472	0
NCGC00261364	0.0108	0
NCGC00261367	0.0328	0
NCGC00261404	0.0336	0
NCGC00261406	0.0107	0
NCGC00261565	0.0377	0
NCGC00261563	0.2790	0
NCGC00261568	0.2598	0
NCGC00356992	0.0280	0
NCGC00261389	0.0335	0
NCGC00261384	0.2367	0
NCGC00261382	0.0583	0
NCGC00261381	0.0418	0
NCGC00261380	0.0665	0
NCGC00260826	0.0114	0
NCGC00260821	0.0175	0
NCGC00260823	0.0128	0
NCGC00260822	0.0247	0
NCGC00261704	0.2341	0
NCGC00357154	0.0130	0
NCGC00357155	0.2335	0
NCGC00261037	0.2361	0
NCGC00357157	0.0029	0
NCGC00357150	0.0129	0
NCGC00261030	0.0243	0
NCGC00357152	0.0101	0
NCGC00357153	0.2237	0
NCGC00356938	0.0142	0
NCGC00261130	0.0314	0
NCGC00357159	0.2054	0
NCGC00260802	0.2233	0
NCGC00260921	0.2272	0
NCGC00357121	0.0269	0
NCGC00357120	0.2159	0
NCGC00357123	0.0155	0
NCGC00357122	0.2056	0
NCGC00357125	0.0062	0
NCGC00357124	0.0122	0
NCGC00261639	0.0192	0
NCGC00261638	0.0404	0
NCGC00261141	0.0248	0
NCGC00357128	0.2321	0
NCGC00261142	0.0325	0
NCGC00261633	0.0143	0
NCGC00261147	0.0120	0
NCGC00261146	0.0135	0
NCGC00260728	0.0123	0
NCGC00356971	0.0073	0
NCGC00356970	0.0108	0
NCGC00356973	0.0125	0
NCGC00356972	0.0124	0
NCGC00356975	0.2166	0
NCGC00357018	0.0099	0
NCGC00356977	0.0161	0
NCGC00356976	0.0179	0
NCGC00356979	0.0046	0
NCGC00356978	0.3394	0
NCGC00357017	0.0330	0
NCGC00357016	0.0058	0
NCGC00357011	0.0380	0
NCGC00357010	0.0364	0
NCGC00357013	0.0316	0
NCGC00357012	0.0361	0
NCGC00357275	0.2169	0
NCGC00357274	0.0113	0
NCGC00357277	0.2184	0
NCGC00357276	0.2129	0
NCGC00357271	0.2310	0
NCGC00357270	0.0067	0
NCGC00356999	0.0202	0
NCGC00357272	0.0186	0
NCGC00261853	0.0422	0
NCGC00356996	0.0030	0
NCGC00356995	0.0601	0
NCGC00356994	0.2470	0
NCGC00357279	0.0106	0
NCGC00261856	0.0404	0
NCGC00356991	0.0192	0
NCGC00356990	0.0099	0
NCGC00261913	0.2415	0
NCGC00261529	0.0284	0
NCGC00261916	0.0242	0
NCGC00357031	0.0132	0
NCGC00261914	0.0342	0
NCGC00261915	0.0324	0
NCGC00261018	0.0262	0
NCGC00260869	0.0577	0
NCGC00357051	0.2115	0
NCGC00260867	0.0307	0
NCGC00260866	0.2736	0
NCGC00261290	0.0263	0
NCGC00261293	0.0227	0
NCGC00261294	0.0214	0
NCGC00261297	0.3154	0
NCGC00261352	0.0431	0
NCGC00261598	0.0109	0
NCGC00261597	0.0436	0
NCGC00356969	0.1588	0
NCGC00261593	0.2294	0
NCGC00261170	0.0286	0
NCGC00261176	0.0072	0
NCGC00261177	0.2059	0
NCGC00261178	0.2449	0
NCGC00261272	0.0664	0
NCGC00261270	0.0228	0
NCGC00261189	0.0315	0
NCGC00357141	0.0121	0
NCGC00260815	0.0580	0
NCGC00260817	0.0149	0
NCGC00260811	0.0311	0
NCGC00261183	0.0277	0
NCGC00261672	0.0152	0
NCGC00261049	0.0484	0
NCGC00261679	0.0292	0
NCGC00261776	0.2438	0
NCGC00357024	0.0071	0
NCGC00357025	0.2099	0
NCGC00357027	0.0045	0
NCGC00261008	0.2972	0
NCGC00261009	0.0482	0
NCGC00357022	0.0125	0
NCGC00357023	0.0122	0
NCGC00261005	0.0142	0
NCGC00261007	0.0221	0
NCGC00357028	0.0125	0
NCGC00357029	0.2286	0
NCGC00261003	0.0851	0
NCGC00357183	0.0086	0
NCGC00357182	0.2050	0
NCGC00357181	0.2244	0
NCGC00357180	0.0522	0
NCGC00357187	0.0749	0
NCGC00357186	0.0056	0
NCGC00357185	0.0318	0
NCGC00357184	0.0059	0
NCGC00357189	0.0154	0
NCGC00357188	0.2205	0
NCGC00357118	0.0455	0
NCGC00261812	0.2589	0
NCGC00260972	0.0380	0
NCGC00260979	0.2933	0
NCGC00261079	0.0446	0
NCGC00357050	0.0264	0
NCGC00357053	0.2126	0
NCGC00357052	0.0154	0
NCGC00357055	0.2139	0
NCGC00357054	0.0105	0
NCGC00357057	0.0714	0
NCGC00357056	0.0130	0
NCGC00261071	0.0347	0
NCGC00357058	0.0221	0
NCGC00357112	0.0094	0
NCGC00357113	0.0218	0
NCGC00261075	0.0213	0
NCGC00357115	0.0046	0
NCGC00357116	0.0097	0
NCGC00261076	0.2356	0
NCGC00357239	0.0024	0
NCGC00357238	0.0188	0
NCGC00260782	0.2319	0
NCGC00260785	0.0336	0
NCGC00357231	0.2184	0
NCGC00260789	0.0220	0
NCGC00357233	0.0071	0
NCGC00357232	0.0052	0
NCGC00357235	0.2158	0
NCGC00357234	0.0161	0
NCGC00357237	0.0292	0
NCGC00357236	0.0096	0
NCGC00261840	0.0118	0
NCGC00356985	0.0035	0
NCGC00357260	0.0106	0
NCGC00261958	0.0270	0
NCGC00357261	0.0143	0
NCGC00260775	0.0100	0
NCGC00356980	0.0167	0
NCGC00260770	0.0155	0
NCGC00357267	0.0056	0
NCGC00356948	0.0351	0
NCGC00356949	0.2137	0
NCGC00357264	0.0123	0
NCGC00356940	0.0203	0
NCGC00356941	0.0063	0
NCGC00356942	0.2161	0
NCGC00357265	0.2060	0
NCGC00356944	0.0086	0
NCGC00356945	0.0108	0
NCGC00356946	0.0134	0
NCGC00356947	0.0129	0
NCGC00357059	0.0151	0
NCGC00357248	0.2243	0
NCGC00357249	0.0431	0
NCGC00357244	0.2499	0
NCGC00261782	0.0399	0
NCGC00357246	0.0090	0
NCGC00357247	0.0161	0
NCGC00357240	0.2163	0
NCGC00357241	0.0071	0
NCGC00357242	0.0295	0
NCGC00357243	0.2187	0
NCGC00261820	0.2305	0
NCGC00261826	0.0283	0
NCGC00261824	0.0211	0
NCGC00261825	0.2644	0
NCGC00261828	0.0260	0
NCGC00357211	0.0077	0
NCGC00261554	0.2430	0
NCGC00357215	0.0082	0
NCGC00261238	0.0360	0
NCGC00260850	0.0477	0
NCGC00260852	0.0379	0
NCGC00261738	0.0277	0
NCGC00261739	0.2682	0
NCGC00260858	0.0964	0
NCGC00261737	0.2674	0
NCGC00261732	0.2149	0
NCGC00261730	0.0601	0
NCGC00261304	0.0456	0
NCGC00357147	0.2110	0
NCGC00357146	0.0448	0
NCGC00357145	0.0091	0
NCGC00357144	0.2214	0
NCGC00357143	0.0080	0
NCGC00357142	0.2054	0
NCGC00261129	0.0133	0
NCGC00357140	0.4067	0
NCGC00261126	0.0099	0
NCGC00261653	0.0248	0
NCGC00261123	0.2330	0
NCGC00357149	0.0356	0
NCGC00357148	0.0324	0
NCGC00357262	0.0209	0
NCGC00261602	0.2458	0
NCGC00261601	0.0162	0
NCGC00261607	0.0378	0
